<Mach-1 File>
<INFO>
Date:	Wed, Feb 16, 2022
Time:	10:39:16.860
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.000504
Load Cell Offset:	-291.250000
Load Cell Calibration Date:	2022-02-16
Captured Images Folder:	04-p-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
426.850000	-42.665800	-2.501259
426.860000	-42.666700	-1.250630
426.870000	-42.667900	-1.250630
426.880000	-42.669000	-1.250630
426.890000	-42.669900	-1.250630
426.900000	-42.670900	-1.250630
426.910000	-42.672100	-2.501259
426.920000	-42.673200	-2.501259
426.930000	-42.674200	-2.501259
426.940000	-42.674900	-2.501259
426.950000	-42.675700	-3.751889
426.960000	-42.676700	-2.501259
426.970000	-42.678000	-1.250630
426.980000	-42.679500	-1.250630
426.990000	-42.680300	-2.501259
427.000000	-42.681000	-2.501259
427.010000	-42.681900	-2.501259
427.020000	-42.682800	-2.501259
427.030000	-42.684000	-2.501259
427.040000	-42.685000	-2.501259
427.050000	-42.686000	-2.501259
427.060000	-42.687000	-2.501259
427.070000	-42.688300	-2.501259
427.080000	-42.689200	-1.250630
427.090000	-42.690000	-1.250630
427.100000	-42.690900	-2.501259
427.110000	-42.691900	-2.501259
427.120000	-42.693200	-2.501259
427.130000	-42.694200	-1.250630
427.140000	-42.695000	-2.501259
427.150000	-42.695900	-3.751889
427.160000	-42.696900	-3.751889
427.170000	-42.697900	-2.501259
427.180000	-42.699200	-2.501259
427.190000	-42.700200	-2.501259
427.200000	-42.700800	-2.501259
427.210000	-42.701600	-2.501259
427.220000	-42.702900	-2.501259
427.230000	-42.704100	-2.501259
427.240000	-42.705100	-2.501259
427.250000	-42.706100	-3.751889
427.260000	-42.707000	-3.751889
427.270000	-42.708200	-2.501259
427.280000	-42.709000	-2.501259
427.290000	-42.709900	-2.501259
427.300000	-42.710700	-2.501259
427.310000	-42.712000	-1.250630
427.320000	-42.713300	-1.250630
427.330000	-42.714000	-1.250630
427.340000	-42.714700	-1.250630
427.350000	-42.715800	-2.501259
427.360000	-42.716900	-2.501259
427.370000	-42.718200	-2.501259
427.380000	-42.719400	-2.501259
427.390000	-42.720000	-1.250630
427.400000	-42.720600	-1.250630
427.410000	-42.721700	-2.501259
427.420000	-42.723200	-2.501259
427.430000	-42.724400	-2.501259
427.440000	-42.725000	-1.250630
427.450000	-42.725700	-1.250630
427.460000	-42.726700	-1.250630
427.470000	-42.728500	-1.250630
427.480000	-42.729200	-2.501259
427.490000	-42.729800	-2.501259
427.500000	-42.730800	-2.501259
427.510000	-42.731900	-2.501259
427.520000	-42.733000	-2.501259
427.530000	-42.733900	-1.250630
427.540000	-42.734900	-2.501259
427.550000	-42.735900	-2.501259
427.560000	-42.737300	-1.250630
427.570000	-42.738400	-1.250630
427.580000	-42.739300	-1.250630
427.590000	-42.739900	-1.250630
427.600000	-42.740600	-1.250630
427.610000	-42.742000	-1.250630
427.620000	-42.743100	-2.501259
427.630000	-42.744100	-2.501259
427.640000	-42.745100	-2.501259
427.650000	-42.746000	-2.501259
427.660000	-42.747200	-2.501259
427.670000	-42.748000	-2.501259
427.680000	-42.748900	-1.250630
427.690000	-42.750300	-1.250630
427.700000	-42.750900	-1.250630
427.710000	-42.751800	-2.501259
427.720000	-42.753000	-2.501259
427.730000	-42.754500	-1.250630
427.740000	-42.755100	-1.250630
427.750000	-42.755700	-1.250630
427.760000	-42.756800	-1.250630
427.770000	-42.758300	-2.501259
427.780000	-42.759500	-2.501259
427.790000	-42.760100	-2.501259
